"forecast_date","ensemble_member","variable","value"
2020-09-29,13,"shortwave_radiation",220.999998728434
2020-09-29,13,"wind_speed",2.3108145048221
2020-09-30,13,"air_temperature",23.2129709879558
2020-09-30,13,"shortwave_radiation",275.125003814697
2020-09-30,13,"wind_speed",2.54492956896623
2020-10-01,13,"air_temperature",22.4924776713054
2020-10-01,13,"shortwave_radiation",267.999997456868
2020-10-01,13,"wind_speed",1.65410020078222
2020-10-02,13,"air_temperature",22.9940505981446
2020-10-02,13,"shortwave_radiation",254.874996821086
2020-10-02,13,"wind_speed",2.42129405836264
2020-09-25,14,"air_temperature",27.1391756693522
2020-09-25,14,"shortwave_radiation",252.999994913737
2020-09-25,14,"wind_speed",1.93412432074547
2020-09-26,14,"air_temperature",27.700700378418
2020-09-26,14,"shortwave_radiation",258.249999364217
2020-09-26,14,"wind_speed",1.61448273559411
2020-09-27,14,"air_temperature",27.417492167155
2020-09-27,14,"shortwave_radiation",182.125000635783
2020-09-27,14,"wind_speed",1.27181698133548
2020-09-28,14,"air_temperature",25.3476247151693
2020-09-28,14,"shortwave_radiation",113.375001271566
2020-09-28,14,"wind_speed",2.22384545703729
2020-09-29,14,"air_temperature",25.2299718221029
2020-09-29,14,"shortwave_radiation",255.250003814697
2020-09-29,14,"wind_speed",2.33514530956745
2020-09-30,14,"air_temperature",25.5125239054362
2020-09-30,14,"shortwave_radiation",255.999998092651
2020-09-30,14,"wind_speed",2.5586998462677
2020-10-01,14,"air_temperature",21.9252042134603
2020-10-01,14,"shortwave_radiation",258.375000635783
2020-10-01,14,"wind_speed",2.44475210209688
2020-10-02,14,"air_temperature",21.2158574422201
2020-10-02,14,"shortwave_radiation",268.374998092651
2020-10-02,14,"wind_speed",1.94515082240105
2020-09-25,15,"air_temperature",26.7667823791504
2020-09-25,15,"shortwave_radiation",244.875
2020-09-25,15,"wind_speed",1.92421950896581
2020-09-26,15,"air_temperature",27.8041982014974
2020-09-26,15,"shortwave_radiation",213.875000635783
2020-09-26,15,"wind_speed",1.00657925506433
2020-09-27,15,"air_temperature",27.3006556193034
2020-09-27,15,"shortwave_radiation",149.250000317891
2020-09-27,15,"wind_speed",1.24983610088627
2020-09-28,15,"air_temperature",26.8906888326009
2020-09-28,15,"shortwave_radiation",204.499998728434
2020-09-28,15,"wind_speed",2.1573473016421
2020-09-29,15,"air_temperature",27.0476114908854
2020-09-29,15,"shortwave_radiation",243.374998728434
2020-09-29,15,"wind_speed",2.96344755589962
2020-09-30,15,"air_temperature",21.0074211120606
2020-09-30,15,"shortwave_radiation",284.499998728434
2020-09-30,15,"wind_speed",3.28454037507375
2020-10-01,15,"air_temperature",19.2326293945313
2020-10-01,15,"shortwave_radiation",275.749999364217
2020-10-01,15,"wind_speed",2.34585462510586
2020-10-02,15,"air_temperature",22.1462773640951
2020-10-02,15,"shortwave_radiation",254.874998092651
2020-10-02,15,"wind_speed",3.28363162775834
2020-09-25,16,"air_temperature",27.1375289916992
2020-09-25,16,"shortwave_radiation",185.250001271566
2020-09-25,16,"wind_speed",1.88342236479123
2020-09-26,16,"air_temperature",27.5567082722982
2020-09-26,16,"shortwave_radiation",257.499998092651
2020-09-26,16,"wind_speed",1.674649707973
2020-09-27,16,"air_temperature",27.9784662882487
2020-09-27,16,"shortwave_radiation",254.125001271566
2020-09-27,16,"wind_speed",1.42741132030884
2020-09-28,16,"air_temperature",27.2608403523763
2020-09-28,16,"shortwave_radiation",121.124999682109
2020-09-28,16,"wind_speed",1.8119639903307
2020-09-29,16,"air_temperature",26.7359341939291
2020-09-29,16,"shortwave_radiation",246.375003814697
2020-09-29,16,"wind_speed",2.36645031472047
2020-09-30,16,"air_temperature",21.7481018066406
2020-09-30,16,"shortwave_radiation",275.999998092651
2020-09-30,16,"wind_speed",3.09409509102503
2020-10-01,16,"air_temperature",20.8000567118327
2020-10-01,16,"shortwave_radiation",268.249994913737
2020-10-01,16,"wind_speed",1.6463751445214
2020-10-02,16,"air_temperature",22.0882113138835
2020-10-02,16,"shortwave_radiation",254.625000635783
2020-10-02,16,"wind_speed",1.59509708732367
